"Outer_Iter",   "rms[Rho][0]"  ,  "rms[RhoU][0]"  ,  "rms[RhoV][0]"  ,  "rms[RhoE][0]"  ,    "rms[k][0]"   ,    "rms[w][0]"   ,    "rms[T][1]"   
         140,      -5.656151153,      -3.443956591,      -3.713436667,     -0.2399887173,      -2.334230507,       3.566437568,      -6.759220391
         141,      -5.636498872,       -3.39344764,      -3.794503514,     -0.1899725684,      -2.338974329,       3.529333214,      -6.791973122
         142,      -5.682529508,      -3.472856713,      -3.739994851,     -0.2665644028,      -2.352251691,       3.544821158,      -6.778485202
         143,      -5.662575512,      -3.422519098,      -3.822979566,     -0.2166471663,      -2.356814603,       3.507648283,      -6.811057028
         144,      -5.708351765,      -3.501305853,      -3.765994978,     -0.2927330569,      -2.370295877,       3.523412132,      -6.797812436
         145,      -5.688132111,       -3.45107053,      -3.851014552,     -0.2428895123,      -2.374485349,       3.486049343,      -6.830146433
         146,      -5.733576586,      -3.529120787,      -3.791293385,      -0.318359302,      -2.388338455,       3.502207768,      -6.817192469
         147,      -5.713131347,      -3.478888847,      -3.878482596,     -0.2685535371,        -2.3919662,       3.464521545,      -6.849234382
         148,       -5.75813987,      -3.556126796,      -3.815771108,     -0.3433027799,      -2.406206156,        3.48123199,      -6.836612032
         149,      -5.737522095,       -3.50584795,      -3.905256493,     -0.2935402119,      -2.409168109,       3.443075028,      -6.868313697
         150,      -5.782027663,      -3.582224348,      -3.839428633,     -0.3674685541,      -2.423805307,        3.46045283,      -6.856062233
         151,      -5.761275308,      -3.531833605,      -3.931146788,     -0.3177486267,      -2.426054446,       3.421700753,      -6.887376171
         152,      -5.805216469,      -3.607358649,      -3.862163626,     -0.3908186676,      -2.441043989,       3.439898502,      -6.875531348
         153,       -5.78438214,      -3.556788979,      -3.956181331,     -0.3410943332,      -2.442589641,       3.400403766,      -6.906415763
         154,      -5.827686065,      -3.631505484,      -3.883972057,     -0.4132857752,      -2.457906679,       3.419518755,      -6.895009235
         155,      -5.806819494,      -3.580708903,      -3.980227271,     -0.3635985272,      -2.458788393,       3.379181846,      -6.925426245
         156,      -5.849462134,      -3.654701488,      -3.904912383,     -0.4348755446,      -2.474352677,       3.399354209,      -6.914484241
         157,      -5.828602722,      -3.603631196,      -4.003289296,     -0.3851698026,      -2.474622846,       3.358049242,      -6.944399169
         158,      -5.870531399,      -3.676998351,      -3.924930957,     -0.4555956938,       -2.49041671,       3.379343882,      -6.933947325
         159,      -5.849738743,      -3.625573432,      -4.025380327,     -0.4059088884,      -2.490162772,       3.336991791,      -6.963330969
         160,      -5.890943783,      -3.698430184,      -3.944151564,     -0.4754481806,      -2.506121499,         3.3595316,       -6.95338689
         161,      -5.870242488,      -3.646639745,      -4.046454004,     -0.4257570438,      -2.505420354,       3.316037494,      -6.982212331
         162,      -5.910697868,      -3.719081623,      -3.962558757,     -0.4945184503,      -2.521527328,       3.339869927,      -6.972794627
         163,      -5.890137418,      -3.658966708,      -4.066652605,     -0.4447715757,      -2.456552639,       3.295311393,      -7.001046102
         164,       -5.92977102,       -3.72940048,      -3.978271173,     -0.5127850755,      -2.522735526,       3.320546759,      -6.992159154
         165,      -5.909436093,      -3.682324821,      -4.086792419,     -0.4630868555,      -2.531265143,       3.274298586,      -7.019806923
         166,      -5.948429776,      -3.755145165,      -3.997262512,      -0.530400627,      -2.549729049,       3.300923135,      -7.011474359
         167,      -5.928298621,      -3.703544606,      -4.105588871,     -0.4807851304,       -2.55000677,       3.253607488,      -7.038512726
         168,      -5.966536881,        -3.7752082,      -4.013992827,     -0.5474574038,      -2.567018732,       3.281746033,      -7.030731744
         169,      -5.946550903,      -3.722324065,      -4.123606562,     -0.4977366526,      -2.565865994,       3.233044463,      -7.057146495
         170,      -5.984059969,      -3.793806339,      -4.030266347,     -0.5638424471,      -2.582506714,       3.262683971,       -7.04992253
         171,      -5.964261885,      -3.740376122,      -4.140640467,      -0.514046349,      -2.580864876,       3.212556097,      -7.075707627
         172,      -6.001050017,      -3.811945974,      -4.045877653,     -0.5796050745,      -2.597421617,       3.243721223,      -7.069039195
         173,      -5.981476486,      -3.757893985,      -4.156893902,     -0.5297683115,      -2.595530081,       3.192157437,       -7.09418736
         174,       -6.01759405,      -3.829524503,      -4.061020436,     -0.5948881788,      -2.612062638,       3.224851111,      -7.088074327
